lon,lat,height_ortho,classification,surface_height,surface_sigma,dZ
149.4972207747206,-19.75538889438451,-12.95744904925509,40,0.199999999999649,0.11388044579533917,3.343903008822125
149.49721919532553,-19.755401553898604,-10.002012926473725,40,0.199999999999649,0.11388044579533917,2.592792994536345
149.49721002477065,-19.755490834144336,-12.923871406245858,40,0.199999999999649,0.11388044579533917,3.335369416150562
149.49720730131423,-19.75551631848109,-11.900209635010746,40,0.199999999999649,0.11388044579533917,3.0752106521264504
149.49718886361003,-19.75569500385575,-11.7542032370026,40,0.199999999999649,0.11388044579533917,3.03810381652568
149.4971791401402,-19.75579084412128,-13.0812835423513,40,0.199999999999649,0.11388044579533917,3.3753749554365564
149.497126351421,-19.756308970003822,-12.889666547062028,40,0.199999999999649,0.11516631258521731,3.3266763980084706
149.49710270016266,-19.75653948994808,-9.973251795950787,40,0.199999999999649,0.11516631258521731,2.585483469370475
149.4970741212827,-19.756821511637806,-11.842848461239598,40,0.199999999999649,0.11520601750049281,3.060632548473128
149.4970734471021,-19.756827917782832,-11.632618734304174,40,0.199999999999649,0.11520601750049281,3.0072036651830873
149.4970687609646,-19.75687277074288,-10.601447938496193,40,0.199999999999649,0.11520601750049281,2.7451365212808168
149.49706807212988,-19.756879171732812,-10.216413536090258,40,0.199999999999649,0.11520601750049281,2.6472818584535407
149.49705044597354,-19.75705230732772,-12.330924758391298,40,0.199999999999649,0.11520601750049281,3.1846748084261476
149.497037687118,-19.757173977728655,-9.80633997847768,40,0.199999999999649,0.11520601750049281,2.5430636139857277
149.49701590183162,-19.757385293060373,-10.847427223792643,40,0.199999999999649,0.11520601750049281,2.807650975422545
149.49701384073026,-19.757404465439194,-9.977438351655877,40,0.199999999999649,0.11520601750049281,2.5865474500514094
149.4970138876007,-19.757404481584572,-10.562555654019675,40,0.199999999999649,0.11520601750049281,2.7352522237004515
149.4970107473173,-19.757436532748876,-12.807431249328722,40,0.199999999999649,0.11520601750049281,3.305776651546562
149.4970099995892,-19.757442901061957,-11.764399782436598,40,0.199999999999649,0.11520601750049281,3.0406951758894585
149.496966090885,-19.75786451120794,-11.840918741411386,40,0.199999999999649,0.1255618053857236,3.0601421045820496
149.49695411866315,-19.7579793947472,-11.741568215785819,40,0.199999999999649,0.1255618053857236,3.034892642052783
149.4969474439353,-19.758043037840753,-11.7610100059335,40,0.199999999999649,0.1255618053857236,3.0398336803487056
149.49693212176038,-19.75818933632373,-12.050357815721895,40,0.199999999999649,0.1255618053857236,3.113370047017873
149.4969260198528,-19.7582465155282,-10.758628998059322,40,0.199999999999649,0.1255618053857236,2.785083325088874
149.4969141217973,-19.75836094314926,-11.81512478614276,40,0.199999999999649,0.1255618053857236,3.053586698718828
149.49690775115025,-19.75841799286918,-6.96807931778541,40,0.199999999999649,0.1255618053857236,1.8217331945977635
149.49690213084565,-19.758475298752746,-11.412094650267022,40,0.199999999999649,0.1255618053857236,2.951158510581119
149.4968849082786,-19.758640481350895,-11.409170821938638,40,0.09999999999964757,0.11716091165124361,2.925000910160082
149.49687963494236,-19.758691316411927,-11.562485287281469,40,0.09999999999964757,0.11716091165124361,2.9639650555857258
149.49687896026748,-19.758697665580968,-11.382067507893552,40,0.09999999999964757,0.11716091165124361,2.9181127367754853
149.4968768522594,-19.758716684416644,-9.784310941231062,40,0.09999999999964757,0.11716091165124361,2.512050519823753
149.49687360579242,-19.758748474408364,-10.424515490203618,40,0.09999999999964757,0.11716091165124361,2.674755454907457
149.49686448433835,-19.758837484781708,-11.640941542188529,40,0.09999999999964757,0.11716091165124361,2.983904338869563
149.49686196166545,-19.758862951304174,-12.98328089000622,40,0.09999999999964757,0.11716091165124361,3.32505348689965
149.49685527135398,-19.758926486258666,-11.441580892953908,40,0.09999999999964757,0.11716091165124361,2.9332377799642524
149.49682121309627,-19.759257323680494,-11.188326455707774,40,0.09999999999964757,0.11716091165124361,2.8688743670560704
149.4968173339064,-19.75929558973261,-11.05477120108445,40,0.09999999999964757,0.11716091165124361,2.834931935635622
149.4967483566148,-19.759979495101465,-9.454906660811034,40,0.09999999999964757,0.11825280368934171,2.4283339683271477
149.49672389956788,-19.760222915501803,-11.580461433618467,40,0.09999999999964757,0.11825280368934171,2.968533569240466
149.49671925371047,-19.760267728177205,-10.4817591388842,40,0.09999999999964757,0.11825280368934171,2.689303620744345
149.49671608176413,-19.760299792692805,-11.584041362070998,40,0.09999999999964757,0.11131067514046289,2.9694433861988223
149.4967040882944,-19.76041503885005,-8.774084749157836,40,0.09999999999964757,0.11131067514046289,2.255306314859156
149.49667955124818,-19.760652029286526,-6.950377032952787,40,0.09999999999964757,0.11131067514046289,1.7918196939060351
149.49667245345867,-19.760722538202124,-10.184972905539624,40,0.09999999999964757,0.11131067514046289,2.613876806488733
149.4966689710587,-19.760754499392096,-8.515713782517196,40,0.09999999999964757,0.11131067514046289,2.189642562435632
149.4966408705157,-19.761023379649732,-9.858287867769278,40,0.09999999999964757,0.11131067514046289,2.530851362367734
149.49660351720033,-19.761381870526957,-13.502808918553335,40,0.09999999999964757,0.11376306620209009,3.4570890037205593
149.4965447783489,-19.761944756658337,-11.005738053181545,40,0.09999999999964757,0.11376306620209009,2.822470344764148
149.49654207456734,-19.761970325253145,-9.873006367793849,40,0.09999999999964757,0.11376306620209009,2.5345919907752683
149.49654075745664,-19.761983121061363,-9.731588236333664,40,0.09999999999964757,0.11376306620209009,2.498651247319312
149.49653289954887,-19.762059894105352,-9.308551697442816,40,0.09999999999964757,0.11376306620209009,2.391138529114236
149.4965263934441,-19.762123868686697,-9.329095455124289,40,0.09999999999964757,0.11649744551510095,2.3963596232602744
149.4965125629666,-19.762258090967666,-6.892886541313985,40,0.09999999999964757,0.11649744551510095,1.777208751083107
149.49648710909653,-19.762513779781738,-12.426061948896916,40,0.09999999999964757,0.11649744551510095,3.1834388716184545
149.49646109933136,-19.76276888121627,-10.787035351237442,40,0.09999999999964757,0.11649744551510095,2.766888078579988
149.49645708870443,-19.76280707530041,-9.229671224871254,40,0.09999999999964757,0.11649744551510095,2.3710914180353755
149.49645381742644,-19.76283892148116,-8.834490597619258,40,0.09999999999964757,0.11649744551510095,2.270658143870782
149.4964418560813,-19.762960042818055,-13.368458368453602,40,0.09999999999964757,0.11649744551510095,3.422944413625926
149.49641867267485,-19.76318255024692,-8.39343157498358,40,0.09999999999964757,0.1164535790675608,2.1585650983039444
149.49639839438024,-19.763379300954504,-9.55798407332783,40,0.09999999999964757,0.1164535790675608,2.454530557715268
149.49637526135197,-19.763601320136278,-9.215827738962126,40,0.09999999999964757,0.1164535790675608,2.367573162156509
149.4963752576463,-19.763601318860413,-9.169578352322162,40,0.09999999999964757,0.1164535790675608,2.355819101256799
149.49637268904152,-19.76362672157199,-10.147904167014104,40,0.09999999999964757,0.1164535790675608,2.6044559382199974
149.49634405977042,-19.763899597534767,-8.82967932482697,40,0.09999999999964757,0.11985716411248254,2.26943538916833
149.49633857510935,-19.76395035046716,-6.749546014251564,40,0.09999999999964757,0.11985716411248254,1.7407794344037544
149.49633269458414,-19.764007562869306,-8.05994805477966,40,0.09999999999964757,0.11985716411248254,2.0738118599405584
149.49632942189487,-19.76403935624521,-8.733680022576763,40,0.09999999999964757,0.11985716411248254,2.2450376245972796
149.49632131676213,-19.764115601235442,-7.256731269670652,40,0.09999999999964757,0.11985716411248254,1.8696781468482595
149.49631880367244,-19.76414109064993,-9.127783839651556,40,0.09999999999964757,0.11985716411248254,2.3451972290960974
149.49629869019225,-19.764331978910636,-7.430925424312008,40,0.09999999999964757,0.11985716411248254,1.9139487600191316
149.49628611224233,-19.764453091423018,-8.342071628707458,40,0.09999999999964757,0.11985716411248254,2.145512223456034
149.49627759038978,-19.76453617223368,-9.989834314223998,40,0.09999999999964757,0.11985716411248254,2.5642832477516304
149.4962769214483,-19.76454255945242,-9.945513439999168,40,0.09999999999964757,0.11985716411248254,2.5530193090425266
149.49626884255053,-19.764619218857913,-8.749135053323478,40,0.09999999999964757,0.11985716411248254,2.2489654469122207
149.49626288677447,-19.764676772701872,-9.096832910554589,40,0.09999999999964757,0.11985716411248254,2.337331198159796
149.49617827935003,-19.765496328093214,-8.331079771399445,40,0.09999999999964757,0.110901353965184,2.14271868500859
